stamp_sec,phase,cmd_linear_x,cmd_angular_z,gt_x,gt_y,gt_yaw,gt_unwrapped_yaw,raw_gt_x,raw_gt_y,raw_gt_yaw,raw_gt_frame,raw_gt_child,raw_odom_x,raw_odom_y,raw_odom_yaw,imu_yaw_rate,dynamic_index0_x,dynamic_index0_y,dynamic_index0_yaw
42.72,turn_positive_90,0.0,0.25,0.9988088566865363,0.1314682825689915,0.8130325006214922,0.8130325006214922,-7.001191143313464,0.1314682825689915,0.8130325006214923,world,sanitation_vehicle/base_footprint,1.0014659814378242,7.241337342363603e-10,1.2749999922445747,0.13139007339885572,-7.001191143028781,0.13143269394057275,0.8117181439444766
42.74,turn_positive_90,0.0,0.25,0.99880885611997,0.13153773990658119,0.8156557512701809,0.8156557512701809,-7.00119114388003,0.13153773990658119,0.8156557512701809,world,sanitation_vehicle/base_footprint,1.0014659814376572,7.23580991872274e-10,1.2799999922189926,0.13102609372364513,-7.001191144162269,0.13156960125818554,0.8169646497897349
42.76,turn_positive_90,0.0,0.25,0.9988088555561365,0.13159955424433312,0.818271733711501,0.818271733711501,-7.0011911444438635,0.13159955424433312,0.818271733711501,world,sanitation_vehicle/base_footprint,1.0014659814374984,7.230456002818676e-10,1.284999992193424,0.13102609372364513,-7.001191144162269,0.13156960125818554,0.8169646497897349
42.78,turn_positive_90,0.0,0.25,0.9988088549948806,0.13165374499144886,0.8208804677223321,0.8208804677223321,-7.001191145005119,0.13165374499144886,0.820880467722332,world,sanitation_vehicle/base_footprint,1.0014659814373494,7.225341784257221e-10,1.2899999921678516,0.13030100061855102,-7.001191144724813,0.1316276013327336,0.8195770055280283
42.8,turn_positive_90,0.0,0.25,0.9988088544361924,0.13170033189373892,0.823481973129054,0.823481973129054,-7.001191145563808,0.13170033189373892,0.823481973129054,world,sanitation_vehicle/base_footprint,1.0014659814372102,7.220468914264517e-10,1.2949999921422755,0.12993994058119998,-7.001191145284785,0.1316779876888775,0.8221821227679601
42.82,turn_positive_90,0.0,0.25,0.9988088538800648,0.13173933470214783,0.8260762696075505,0.8260762696075505,-7.001191146119935,0.13173933470214783,0.8260762696075505,world,sanitation_vehicle/base_footprint,1.0014659814370805,7.215837422251933e-10,1.299999992116696,0.12993994058119998,-7.001191145842191,0.13172078007505766,0.8247800212604112
42.84,turn_positive_90,0.0,0.25,0.9988088533264916,0.13177077317225347,0.8286633766852176,0.8286633766852176,-7.001191146673508,0.13177077317225347,0.8286633766852176,world,sanitation_vehicle/base_footprint,1.0014659814369598,7.211447050855563e-10,1.3049999920911135,0.12922075610083394,-7.001191146397041,0.1317559982445975,0.8273707206067719
42.86,turn_positive_90,0.0,0.25,0.9988088527754639,0.1317946670637718,0.8312433137429371,0.8312433137429371,-7.001191147224536,0.1317946670637718,0.8312433137429371,world,sanitation_vehicle/base_footprint,1.0014659814368478,7.207296713512454e-10,1.3099999920655279,0.12886261698177487,-7.00119114694934,0.13178366195520563,0.8299542402609357
42.88,turn_positive_90,0.0,0.25,0.9988088522269756,0.131811036140066,0.8338161000170274,0.8338161000170274,-7.001191147773024,0.131811036140066,0.8338161000170276,world,sanitation_vehicle/base_footprint,1.0014659814367444,7.203388787923844e-10,1.3149999920399393,0.12850543698861072,-7.001191147499097,0.13180379096848263,0.8325305995312604
42.9,turn_positive_90,0.0,0.25,0.9988088516810176,0.13181990016765957,0.8363817546011664,0.8363817546011664,-7.001191148318982,0.13181990016765957,0.8363817546011664,world,sanitation_vehicle/base_footprint,1.0014659814366496,7.199722413528875e-10,1.3199999920143481,0.12850543698861072,-7.001191148046319,0.13181640504943237,0.835099817582506
42.92,turn_positive_90,0.0,0.25,0.9988085629043288,0.1318216349711917,0.8389408783266311,0.8389408783266311,-7.001191437095671,0.1318216349711917,0.8389408783266311,world,sanitation_vehicle/base_footprint,1.0014659814366496,7.199722413528875e-10,1.3199999920143481,0.12791030173461052,-7.0011911485910145,0.13182152396597765,0.8376619134377408
42.94,turn_positive_90,0.0,0.25,0.9988032033569629,0.13182163519625903,0.8415026825925509,0.8415026825925509,-7.001196796643037,0.13182163519625903,0.8415026825925509,world,sanitation_vehicle/base_footprint,1.0014659814360212,7.174772429831029e-10,1.3249999919887272,0.12791030173461052,-7.001193275143044,0.13182163508364758,0.8402210604098557
42.96,turn_positive_90,0.0,0.25,0.9987911028043754,0.13182163542196254,0.8440702534780742,0.8440702534780742,-7.001208897195625,0.13182163542196254,0.8440702534780742,world,sanitation_vehicle/base_footprint,1.0014659814338003,7.08529128660678e-10,1.329999991962949,0.12848679599579169,-7.001202003394607,0.13182163530903068,0.8427857464285857
42.98,turn_positive_90,0.0,0.25,0.9987722468678051,0.1318216356483072,0.8466436034894855,0.8466436034894855,-7.001227753132195,0.1318216356483072,0.8466436034894855,world,sanitation_vehicle/base_footprint,1.0014659814295122,6.906822021837347e-10,1.3399999919112187,0.12848679599579169,-7.0012174798429045,0.1318216355350547,0.8453562053074467
43.0,turn_positive_90,0.0,0.25,0.9987466211856058,0.13182163587529344,0.8492227452346882,0.8492227452346882,-7.001253378814394,0.13182163587529344,0.8492227452346883,world,sanitation_vehicle/base_footprint,1.0014659814274447,6.817843190953707e-10,1.3449999918852673,0.1290658119787238,-7.001239718858165,0.1318216357617201,0.8479324496033648
43.02,turn_positive_90,0.0,0.25,0.9987142114135716,0.13182163610292152,0.8518076914244627,0.8518076914244627,-7.001285788586428,0.13182163610292152,0.8518076914244627,world,sanitation_vehicle/base_footprint,1.001465981425428,6.729038450950219e-10,1.3499999918592573,0.1293562736083271,-7.001268734793361,0.13182163598902724,0.8505144919755279
43.04,turn_positive_90,0.0,0.25,0.9986750032253173,0.13182163633119184,0.8543984548737107,0.8543984548737107,-7.001324996774683,0.13182163633119184,0.8543984548737107,world,sanitation_vehicle/base_footprint,1.001465981423462,6.640412274981261e-10,1.3549999918331892,0.1296473779486647,-7.001304541983835,0.1318216362169764,0.8531023451866194
43.06,turn_positive_90,0.0,0.25,0.9986289823126517,0.13182163656010468,0.8569950485027161,0.8569950485027161,-7.001371017687348,0.13182163656010468,0.8569950485027161,world,sanitation_vehicle/base_footprint,1.0014659814215463,6.551969937890853e-10,1.3599999918070638,0.12993913029259146,-7.001347154746923,0.13182163644556794,0.8556960221040749
43.08,turn_positive_90,0.0,0.25,0.9985761343859574,0.13182163678966036,0.8595974853384226,0.8595974853384226,-7.001423865614043,0.13182163678966036,0.8595974853384226,world,sanitation_vehicle/base_footprint,1.0014659814196811,6.463714259407401e-10,1.3649999917808804,0.1302315359972357,-7.001396587381577,0.13182163667480215,0.8582955357013461
43.1,turn_positive_90,0.0,0.25,0.9985164451745749,0.13182163701985905,0.8622057785157264,0.8622057785157264,-7.001483554825425,0.13182163701985905,0.8622057785157264,world,sanitation_vehicle/base_footprint,1.0014659814178657,6.375649943303991e-10,1.3699999917546393,0.130524600484664,-7.001452854167983,0.1318216369046793,0.8609008990591912
43.12,turn_positive_90,0.0,0.25,0.9984499004271887,0.13182163725070115,0.8648199412787866,0.8648199412787866,-7.001550099572811,0.13182163725070115,0.8648199412787866,world,sanitation_vehicle/base_footprint,1.0014659814161,6.287780591688709e-10,1.3749999917283402,0.130524600484664,-7.001515969367176,0.13182163713519968,0.863512125366973
43.14,turn_positive_90,0.0,0.25,0.9983764859122104,0.13182163748218675,0.8674399869823548,0.8674399869823548,-7.00162351408779,0.13182163748218675,0.8674399869823548,world,sanitation_vehicle/base_footprint,1.001465981414384,6.200111152522648e-10,1.3799999917019836,0.1311127278262759,-7.001585947220659,0.1318216373663635,0.8661292279239786
43.16,turn_positive_90,0.0,0.25,0.9982961874181777,0.13182163771431604,0.8700659290931179,0.8700659290931179,-7.001703812581822,0.13182163771431604,0.870065929093118,world,sanitation_vehicle/base_footprint,1.0014659814127171,6.112644652109322e-10,1.3849999916755698,0.1311127278262759,-7.001662801950004,0.1318216375981709,0.868752220140759
43.18,turn_positive_90,0.0,0.25,0.9982089907541356,0.1318216379470892,0.8726977811910662,0.8726977811910662,-7.001791009245864,0.1318216379470892,0.8726977811910662,world,sanitation_vehicle/base_footprint,1.0014659814110995,6.025385735405449e-10,1.3899999916490975,0.1317035570270486,-7.00174654775647,0.13182163783062212,0.8713811155404813
43.2,turn_positive_90,0.0,0.25,0.9981148817500411,0.13182163818050638,0.8753355569708718,0.8753355569708718,-7.001885118249959,0.13182163818050638,0.8753355569708718,world,sanitation_vehicle/base_footprint,1.0014659814110995,6.025385735405449e-10,1.3899999916490975,0.13199999909539706,-7.001837198820605,0.1318216380637173,0.8740159277603019
43.22,turn_positive_90,0.0,0.25,0.9980138462571588,0.13182163841456768,0.87797927024329,0.87797927024329,-7.001986153742841,0.13182163841456768,0.87797927024329,world,sanitation_vehicle/base_footprint,1.001465981408011,5.851509162573735e-10,1.3999999915959822,0.1322971338930952,-7.001934769301848,0.13182163829745652,0.876656670552759
43.24,turn_positive_90,0.0,0.25,0.9979058701484629,0.13182163864927318,0.8806289349365793,0.8806289349365793,-7.002094129851537,0.13182163864927318,0.8806289349365793,world,sanitation_vehicle/base_footprint,1.0014659814065394,5.764897440775307e-10,1.4049999915693376,0.13259496732216244,-7.0020392733381325,0.1318216385318399,0.8793033577871803
43.26,turn_positive_90,0.0,0.25,0.997790939319037,0.13182163888462295,0.8832845650979411,0.8832845650979411,-7.002209060680963,0.13182163888462295,0.8832845650979412,world,sanitation_vehicle/base_footprint,1.0014659814051161,5.6785089954555e-10,1.409999991542637,0.13259496732216244,-7.002150725045476,0.13182163876686753,0.8819560034511151
43.28,turn_positive_90,0.0,0.25,0.997669039686488,0.131821639120617,0.8859461748949766,0.8859461748949766,-7.002330960313512,0.131821639120617,0.8859461748949766,world,sanitation_vehicle/base_footprint,1.0014659814037408,5.592345925353944e-10,1.4149999915158784,0.13289350535687378,-7.002269138517589,0.13182163900253943,0.8846146216517814
43.3,turn_positive_90,0.0,0.25,0.9975401571913496,0.1318216393572554,0.8886137786171658,0.8886137786171658,-7.00245984280865,0.1318216393572554,0.8886137786171658,world,sanitation_vehicle/base_footprint,1.001465981402413,5.506415244578876e-10,1.4199999914890629,0.13349271950781877,-7.002394527825448,0.13182163923885568,0.8872792266175323
43.32,turn_positive_90,0.0,0.25,0.9974042777974974,0.1318216395945381,0.8912873906773673,0.8912873906773673,-7.002595722202503,0.1318216395945381,0.8912873906773673,world,sanitation_vehicle/base_footprint,1.0014659814011329,5.420718192854916e-10,1.4249999914621896,0.13379340794319633,-7.002526907016902,0.1318216394758162,0.8899498326993509
43.34,turn_positive_90,0.0,0.25,0.9972613874925624,0.13182163983246506,0.8939670256133363,0.8939670256133363,-7.002738612507438,0.13182163983246506,0.8939670256133363,world,sanitation_vehicle/base_footprint,1.0014659813998998,5.335262029259911e-10,1.4299999914352597,0.13409482562449876,-7.0026662901162515,0.13182163971342106,0.8926264543723506
43.36,turn_positive_90,0.0,0.25,0.9971114722883492,0.13182164007103622,0.8966526980892677,0.8966526980892677,-7.002888527711651,0.13182164007103622,0.8966526980892677,world,sanitation_vehicle/base_footprint,1.0014659813987137,5.250049603602291e-10,1.434999991408273,0.13439697890275198,-7.002812691123828,0.13182163995167012,0.8953091062373131
43.38,turn_positive_90,0.0,0.25,0.9969545182212576,0.13182164031025148,0.8993444228973552,0.8993444228973552,-7.003045481778742,0.13182164031025148,0.8993444228973552,world,sanitation_vehicle/base_footprint,1.0014659813975746,5.165083194632404e-10,1.4399999913812296,0.13439697890275198,-7.002966124015584,0.13182164019056333,0.8979978030222369
43.4,turn_positive_90,0.0,0.25,0.9967905113527076,0.13182164055011072,0.9020422149593769,0.9020422149593769,-7.003209488647292,0.13182164055011072,0.9020422149593769,world,sanitation_vehicle/base_footprint,1.0014659813964817,5.080366160501817e-10,1.4449999913541287,0.13500351804785668,-7.003126602742663,0.1318216404301006,0.9006925595839073
43.42,turn_positive_90,0.0,0.25,0.9966194377695636,0.13182164079061381,0.9047460893283016,0.9047460893283016,-7.003380562230436,0.13182164079061381,0.9047460893283016,world,sanitation_vehicle/base_footprint,1.0014659813964817,5.080366160501817e-10,1.4449999913541287,0.13530791701375064,-7.003294141230975,0.13182164067028182,0.9033933909094967
43.44,turn_positive_90,0.0,0.25,0.9964412835845664,0.13182164103176056,0.9074560611899186,0.9074560611899186,-7.003558716415434,0.13182164103176056,0.9074560611899186,world,sanitation_vehicle/base_footprint,1.0014659813944344,4.911702089874035e-10,1.454999991299758,0.13561307777697462,-7.003468753380772,0.13182164091110674,0.9061003121181787
43.46,turn_positive_90,0.0,0.25,0.9962560349367644,0.13182164127355073,0.9101721458644878,0.9101721458644878,-7.003743965063236,0.13182164127355073,0.9101721458644878,world,sanitation_vehicle/base_footprint,1.0014659813934792,4.827761676892315e-10,1.4599999912724877,0.13561307777697462,-7.003650453066214,0.13182164115257522,0.9088133384627696
43.48,turn_positive_90,0.0,0.25,0.9960636779919492,0.1318216415159841,0.9128943588084174,0.9128943588084174,-7.003936322008051,0.1318216415159841,0.9128943588084174,world,sanitation_vehicle/base_footprint,1.0014659813934792,4.827761676892315e-10,1.4599999912724877,0.13622571179878687,-7.0038392541349355,0.13182164139468702,0.9115324853313926
43.5,turn_positive_90,0.0,0.25,0.9958641989430976,0.13182164175906042,0.9156227156159622,0.9156227156159622,-7.004135801056902,0.13182164175906042,0.9156227156159622,world,sanitation_vehicle/base_footprint,1.0014659813917048,4.660681048459308e-10,1.4699999912177775,0.13653319882093634,-7.004035170407606,0.1318216416374419,0.9142577682491654
43.52,turn_positive_90,0.0,0.25,0.9956575840108091,0.1318216420027794,0.9183572320209481,0.9183572320209481,-7.004342415989191,0.1318216420027794,0.9183572320209482,world,sanitation_vehicle/base_footprint,1.001465981390885,4.577550093121817e-10,1.4749999911903384,0.13684147516987005,-7.004186785263258,0.13182164181992992,0.9163057666372543
43.54,turn_positive_90,0.0,0.25,0.9954438194437554,0.13182164224714077,0.9210979238985221,0.9210979238985221,-7.004556180556245,0.13182164224714077,0.921097923898522,world,sanitation_vehicle/base_footprint,1.0014659813901097,4.494694776851965e-10,1.4799999911628423,0.13715054794467646,-7.004395186316157,0.13182164206380953,0.9190418254165336
43.56,turn_positive_90,0.0,0.25,0.9952228915191226,0.13182164249214415,0.9238448072669235,0.9238448072669235,-7.004777108480877,0.13182164249214415,0.9238448072669235,world,sanitation_vehicle/base_footprint,1.0014659813893787,4.412120784136384e-10,1.4849999911352902,0.13746042433360395,-7.004610740437216,0.13182164230833143,0.9217840636594751
43.58,turn_positive_90,0.0,0.25,0.9949947865430682,0.13182164273778918,0.9265978982892877,0.9265978982892877,-7.005005213456932,0.13182164273778918,0.9265978982892877,world,sanitation_vehicle/base_footprint,1.0014659813886917,4.329832951135792e-10,1.489999991107682,0.13746042433360395,-7.004833461342048,0.13182164255349527,0.9245324974203734
43.6,turn_positive_90,0.0,0.25,0.9947594908511768,0.13182164298407545,0.9293572132754708,0.9293572132754708,-7.005240509148823,0.13182164298407545,0.9293572132754709,world,sanitation_vehicle/base_footprint,1.0014659813880482,4.2478319431679707e-10,1.494999991080018,0.13808261716066922,-7.005063362717181,0.13182164279930064,0.9272871428988716
43.62,turn_positive_90,0.0,0.25,0.9945169908089104,0.13182164323100257,0.9321227686839026,0.9321227686839026,-7.00548300919109,0.13182164323100257,0.9321227686839026,world,sanitation_vehicle/base_footprint,1.0014659813874482,4.1661236602424834e-10,1.499999991052298,0.13839494843314826,-7.005300458219606,0.13182164304574717,0.9300480164417945
43.64,turn_positive_90,0.0,0.25,0.9942672728120767,0.13182164347857006,0.9348945811234676,0.9348945811234676,-7.005732727187923,0.13182164347857006,0.9348945811234676,world,sanitation_vehicle/base_footprint,1.0014659813868914,4.0847098287160683e-10,1.504999991024522,0.13870811299111832,-7.005544761476317,0.1318216432928344,0.9328151345450073
43.66,turn_positive_90,0.0,0.25,0.9940103232872914,0.1318216437267774,0.9376726673554144,0.9376726673554144,-7.005989676712709,0.1318216437267774,0.9376726673554144,world,sanitation_vehicle/base_footprint,1.001465981386377,4.0035976913518697e-10,1.5099999909966912,0.13902211848884516,-7.006055045607807,0.13182164378892916,0.9383681711723333
43.68,turn_positive_90,0.0,0.25,0.993746128692444,0.13182164397562415,0.940457044295291,0.940457044295291,-7.006253871307556,0.13182164397562415,0.940457044295291,world,sanitation_vehicle/base_footprint,1.0014659813859055,3.9227869903726973e-10,1.5149999909688041,0.13933697267795062,-7.006055045607807,0.13182164378892916,0.9383681711723333
43.7,turn_positive_90,0.0,0.25,0.993474675517172,0.13182164422510967,0.9432477290149103,0.9432477290149103,-7.006525324482828,0.13182164422510967,0.9432477290149103,world,sanitation_vehicle/base_footprint,1.001465981385476,3.8422832622306187e-10,1.5199999909408615,0.13965268340889944,-7.006321053582415,0.13182164403793567,0.941154123450515
43.72,turn_positive_90,0.0,0.25,0.9931959502833321,0.13182164447523342,0.9460447387443472,0.9460447387443472,-7.006804049716668,0.13182164447523342,0.9460447387443472,world,sanitation_vehicle/base_footprint,1.0014659813850884,3.7620895270984665e-10,1.5249999909128638,0.13965268340889944,-7.006594323510022,0.1318216442875808,0.943946387801043
43.74,turn_positive_90,0.0,0.25,0.9929099395454815,0.1318216447259948,0.9488480908739642,0.9488480908739642,-7.0070900604545185,0.1318216447259948,0.948848090873964,world,sanitation_vehicle/base_footprint,1.0014659813850884,3.7620895270984665e-10,1.5249999909128638,0.14028670640126464,-7.006874868860642,0.13182164453786402,0.9467449814938725
43.76,turn_positive_90,0.0,0.25,0.9926166298913568,0.13182164497739318,0.9516578029564631,0.9516578029564631,-7.007383370108643,0.13182164497739318,0.9516578029564631,world,sanitation_vehicle/base_footprint,1.0014659813847424,3.682209335987623e-10,1.529999990884811,0.14060503487130205,-7.007162703071469,0.13182164478878472,0.9495499219597568
43.78,turn_positive_90,0.0,0.25,0.992316007942363,0.13182164522942785,0.9544738927089772,0.9544738927089772,-7.007683992057637,0.13182164522942785,0.9544738927089772,world,sanitation_vehicle/base_footprint,1.0014659813844375,3.602646771227871e-10,1.534999990856702,0.14060503487130205,-7.007457839546393,0.13182164504034222,0.9523612267923087
43.8,turn_positive_90,0.0,0.25,0.9920080603540571,0.13182164548209813,0.957296378015188,0.957296378015188,-7.007991939645943,0.13182164548209813,0.957296378015188,world,sanitation_vehicle/base_footprint,1.0014659813839504,3.444486015707537e-10,1.5449999908003194,0.1412443670654389,-7.007760291655518,0.13182164529253584,0.9551789137500993
43.82,turn_positive_90,0.0,0.25,0.9916927738166414,0.1318216457354033,0.9601252769274773,0.9601252769274773,-7.0083072261833586,0.1318216457354033,0.9601252769274773,world,sanitation_vehicle/base_footprint,1.0014659813837672,3.3658947600649467e-10,1.5499999907720454,0.14156538763274573,-7.0080700727346725,0.13182164554536493,0.9580030007587815
43.84,turn_positive_90,0.0,0.25,0.9913701350554618,0.13182164598934262,0.9629606076691106,0.9629606076691106,-7.008629864944538,0.13182164598934262,0.9629606076691106,world,sanitation_vehicle/base_footprint,1.001465981383624,3.2876355561574857e-10,1.5549999907437164,0.1418873225909837,-7.008387196084914,0.1318216457988287,0.9608335059132519
43.86,turn_positive_90,0.0,0.25,0.9910401308315047,0.13182164624391524,0.9658023886364571,0.9658023886364571,-7.008959869168495,0.13182164624391524,0.9658023886364571,world,sanitation_vehicle/base_footprint,1.0014659813835205,3.2097112553453365e-10,1.559999990715333,0.14221018063728907,-7.008711674972034,0.13182164605292643,0.9636704474798428
43.88,turn_positive_90,0.0,0.25,0.990702747941901,0.13182164649912034,0.968650638401242,0.968650638401242,-7.009297252058099,0.13182164649912034,0.968650638401242,world,sanitation_vehicle/base_footprint,1.001465981383456,3.132125238690541e-10,1.5649999906868948,0.1425339705820618,-7.009043522626056,0.13182164630765725,0.9665138438985498
43.9,turn_positive_90,0.0,0.25,0.9903579732204335,0.13182164675495706,0.9715053757128342,0.9715053757128342,-7.0096420267795665,0.13182164675495706,0.9715053757128342,world,sanitation_vehicle/base_footprint,1.0014659813834308,3.054881972319436e-10,1.569999990658403,0.1425339705820618,-7.009382752240736,0.13182164656302034,0.9693637137852937
43.92,turn_positive_90,0.0,0.25,0.990005793538046,0.13182164701142454,0.9743666195005715,0.9743666195005715,-7.009994206461954,0.13182164701142454,0.9743666195005715,world,sanitation_vehicle/base_footprint,1.001465981383444,2.9779820108794593e-10,1.5749999906298562,0.14318438198585814,-7.0097293769730475,0.13182164681901484,0.9722200759342149
43.94,turn_positive_90,0.0,0.25,0.9896461958033589,0.13182164726852189,0.9772343888761177,0.9772343888761177,-7.010353804196641,0.13182164726852189,0.9772343888761177,world,sanitation_vehicle/base_footprint,1.0014659813834952,2.9014308791451126e-10,1.5799999906012552,0.14351102164829155,-7.010083409942676,0.13182164707563987,0.9750829493200108
43.96,turn_positive_90,0.0,0.25,0.9892791669631888,0.13182164752624806,0.9801087031358647,0.9801087031358647,-7.010720833036811,0.13182164752624806,0.9801087031358647,world,sanitation_vehicle/base_footprint,1.0014659813835842,2.825230745149279e-10,1.5849999905726004,0.1438386296197499,-7.010444864231501,0.1318216473328945,0.977952353100302
43.98,turn_positive_90,0.0,0.25,0.9889046940030664,0.1318216477846021,0.9829895817633649,0.9829895817633649,-7.011095305996934,0.1318216477846021,0.9829895817633649,world,sanitation_vehicle/base_footprint,1.0014659813837108,2.7493870809468637e-10,1.5899999905438917,0.1441672153044199,-7.0108137528830765,0.13182164759077775,0.9808283066180389
44.0,turn_positive_90,0.0,0.25,0.988522763947767,0.13182164804358293,0.9858770444318072,0.9858770444318072,-7.011477236052233,0.13182164804358293,0.9858770444318072,world,sanitation_vehicle/base_footprint,1.0014659813838747,2.673900891465353e-10,1.5949999905151286,0.14449678823091247,-7.011190088902111,0.13182164784928857,0.983710829403951
44.02,turn_positive_90,0.0,0.25,0.9881333638618379,0.13182164830318957,0.98877111100653,0.98877111100653,-7.011866636138162,0.13182164830318957,0.98877111100653,world,sanitation_vehicle/base_footprint,1.0014659813840752,2.598774542848049e-10,1.599999990486312,0.14482735805431085,-7.011573885253934,0.13182164810842598,0.9865999411790258
44.04,turn_positive_90,0.0,0.25,0.9877364808501357,0.1318216485634209,0.9916718015475775,0.9916718015475775,-7.012263519149864,0.1318216485634209,0.9916718015475775,world,sanitation_vehicle/base_footprint,1.0014659813843123,2.524014258157473e-10,1.6049999904574415,0.14482735805431085,-7.011965154863973,0.13182164836818888,0.9894956618570385
44.06,turn_positive_90,0.0,0.25,0.9873321020583603,0.13182164882427583,0.9945791363122941,0.9945791363122941,-7.01266789794164,0.13182164882427583,0.9945791363122941,world,sanitation_vehicle/base_footprint,1.0014659813845854,2.4496220710621623e-10,1.609999990428518,0.14549152765673612,-7.01277016535765,0.13182164888958686,0.995307010556328
44.08,turn_positive_90,0.0,0.25,0.986920214673602,0.13182164908575314,0.9974931357579625,0.9974931357579625,-7.013079785326398,0.13182164908575314,0.9974931357579625,world,sanitation_vehicle/base_footprint,1.0014659813848945,2.375600820252411e-10,1.614999990399541,0.14582514739674435,-7.01277016535765,0.13182164888958686,0.995307010556328
44.1,turn_positive_90,0.0,0.25,0.9865008059248845,0.13182164934785162,1.0004138205444844,1.0004138205444844,-7.0134991940751155,0.13182164934785162,1.0004138205444844,world,sanitation_vehicle/base_footprint,1.0014659813852387,2.3019552572810253e-10,1.619999990370511,0.14615980395994443,-7.013183931887769,0.13182164915121958,0.9982226793923697
44.12,turn_positive_90,0.0,0.25,0.9860738630837167,0.13182164961057008,1.0033412115371056,1.0033412115371056,-7.013926136916283,0.13182164961057008,1.0033412115371056,world,sanitation_vehicle/base_footprint,1.0014659813852387,2.3019552572810253e-10,1.619999990370511,0.14615980395994443,-7.013605222967975,0.13182164941347316,1.001145038766218
44.14,turn_positive_90,0.0,0.25,0.9856393734646476,0.1318216498739073,1.0062753298091864,1.0062753298091864,-7.014360626535352,0.1318216498739073,1.0062753298091864,world,sanitation_vehicle/base_footprint,1.0014659813860316,2.1557975829219e-10,1.629999990312291,0.14649550766507669,-7.014034051316051,0.13182164967634644,1.0040741095948857
44.16,turn_positive_90,0.0,0.25,0.9851973244258279,0.13182165013786185,1.009216196645014,1.009216196645014,-7.014802675574172,0.13182165013786185,1.009216196645014,world,sanitation_vehicle/base_footprint,1.0014659813864797,2.0832920605429643e-10,1.6349999902831018,0.14717009847513943,-7.014470429606599,0.1318216499398381,1.0070099130041994
44.18,turn_positive_90,0.0,0.25,0.9847477033695711,0.13182165040243246,1.012163833542666,1.012163833542666,-7.015252296630429,0.13182165040243246,1.012163833542666,world,sanitation_vehicle/base_footprint,1.0014659813869615,2.0111751227866646e-10,1.63999999025386,0.14750900692344093,-7.0153658864942585,0.13182165046867123,1.0129018031291366
44.2,turn_positive_90,0.0,0.25,0.9842904977429221,0.1318216506676178,1.0151182622169213,1.0151182622169213,-7.015709502257078,0.1318216506676178,1.0151182622169213,world,sanitation_vehicle/base_footprint,1.0014659813874767,1.9394455603907627e-10,1.6449999902245658,0.14784900520521477,-7.0153658864942585,0.13182165046867123,1.0129018031291366
44.22,turn_positive_90,0.0,0.25,0.9838256950382309,0.13182165093341638,1.0180795046022135,1.0180795046022135,-7.016174304961769,0.13182165093341638,1.0180795046022135,world,sanitation_vehicle/base_footprint,1.001465981388025,1.8681087802690428e-10,1.6499999901952185,0.14819010435933322,-7.015824990219608,0.13182165073401003,1.015857933166151
44.24,turn_positive_90,0.0,0.25,0.9833532827937317,0.1318216511998268,1.0210475828556451,1.0210475828556451,-7.016646717206268,0.1318216511998268,1.0210475828556451,world,sanitation_vehicle/base_footprint,1.0014659813886058,1.797167390943077e-10,1.6549999901658188,0.1485323155759904,-7.016291694142765,0.1318216509999617,1.0188208824324858
44.26,turn_positive_90,0.0,0.25,0.9828732485941201,0.13182165146684757,1.0240225193600399,1.0240225193600399,-7.01712675140588,0.13182165146684757,1.0240225193600399,world,sanitation_vehicle/base_footprint,1.001465981389219,1.7266281193478097e-10,1.6599999901363678,0.1485323155759904,-7.016766010713936,0.13182165126652484,1.0217906731413828
44.28,turn_positive_90,0.0,0.25,0.9823855800711438,0.13182165173447716,1.027004336727056,1.027004336727056,-7.017614419928856,0.13182165173447716,1.027004336727056,world,sanitation_vehicle/base_footprint,1.0014659813898643,1.6564874306696825e-10,1.664999990106864,0.14922011972980015,-7.0172479523367155,0.13182165153369796,1.024767327732582
44.3,turn_positive_90,0.0,0.25,0.981890264904191,0.13182165200271395,1.029993057800349,1.029993057800349,-7.018109735095809,0.13182165200271395,1.029993057800349,world,sanitation_vehicle/base_footprint,1.0014659813905407,1.5867530944387203e-10,1.6699999900773086,0.14956573582726165,-7.017737531367503,0.13182165180147948,1.0277508688754424
44.32,turn_positive_90,0.0,0.25,0.9813872908208889,0.1318216522715564,1.0329887056587888,1.0329887056587888,-7.018612709179111,0.1318216522715564,1.0329887056587885,world,sanitation_vehicle/base_footprint,1.0014659813912483,1.5174264921511037e-10,1.6749999900477017,0.14956573582726165,-7.018234760114906,0.13182165206986785,1.0307413194721184
44.34,turn_positive_90,0.0,0.25,0.9808766455977027,0.1318216525410029,1.0359913036197308,1.0359913036197308,-7.019123354402297,0.1318216525410029,1.0359913036197308,world,sanitation_vehicle/base_footprint,1.0014659813919864,1.4485095282158084e-10,1.6799999900180431,0.1502604551742271,-7.0187396508391435,0.13182165233886145,1.033738702660793
44.36,turn_positive_90,0.0,0.25,0.9803583170605421,0.1318216528110517,1.0390008752423476,1.0390008752423476,-7.019641682939458,0.1318216528110517,1.0390008752423476,world,sanitation_vehicle/base_footprint,1.0014659813927547,1.3800076627014047e-10,1.6849999899883337,0.1506095825638141,-7.019252215751447,0.13182165260845868,1.0367430418189614
