sim_s,motion_class,gt_map_x_m,gt_map_y_m,baseline_x_m,baseline_y_m,baseline_error_m,map_odom_filtered_x_m,map_odom_filtered_y_m,map_odom_filtered_yaw_rad,candidate_x_m,candidate_y_m,candidate_error_m
25.52,straight,5.2185000260007826,2.143597373215465e-05,5.220284656793166,0.010929571905886525,0.011053159574505403,0.00013103963634396898,-0.010965925463182438,0.008963500328248091,5.217752957805138,0.035815972733125305,0.03580233194511903
25.54,straight,5.227500931896515,2.1469766820773204e-05,5.229923834521431,0.0038979801878408797,0.004571410085969506,0.00017762529940303534,-0.011779981533769968,0.009039927150467515,5.22679681294903,0.035482805613258686,0.03546832563719451
25.56,straight,5.236501828440979,2.1503557891325605e-05,5.238935893626719,0.0032530040628150846,0.004045648136177441,0.00022375327173551333,-0.012594148112331343,0.009115467254062598,5.235840805946045,0.035146057374815354,0.035130773284640364
25.58,straight,5.245502715728463,2.153735040519647e-05,5.2421686771788085,0.06196466405190121,0.06203278777072793,0.0002694236130006934,-0.01340817816905711,0.009190070165548792,5.235882900159328,0.03472261946043224,0.0360098035427996
25.6,straight,5.254503593858516,2.1571143985238673e-05,5.25011393623792,0.06924844317874145,0.06936590593182336,0.00022911022685366902,-0.01331496781317965,0.0092573460166331,5.253841801882674,0.03533517996907696,0.035319809411587785
25.62,straight,5.26350446292841,2.1604937366457903e-05,5.2699875898561785,0.0037153218980906823,0.007461533337559046,0.0001832291531157754,-0.013213637806816057,0.009323737294600573,5.26279103590839,0.03586880228470254,0.03585429591794759
25.64,straight,5.272505323032021,2.1638728148247706e-05,5.280214820007567,-0.004338300687817959,0.008856941646349412,0.00029842706251916094,-0.014062584633227432,0.009385750859615759,5.271905097273572,0.035428057792325336,0.03541150634905594
25.66,straight,5.28150617426094,2.167251602060345e-05,5.289228007245976,-0.005187306128492366,0.009314513576552325,0.00041226771787450394,-0.014912290424836489,0.009446781477982892,5.281016531767436,0.03498520893992717,0.034966964824492366
25.68,straight,5.290507016705575,2.1706302490795286e-05,5.287845954053876,0.06147339928365995,0.06150928242703003,0.0005247550956967057,-0.0157624208286286,0.009506768494408303,5.290124447291886,0.034538202121794884,0.03451861589056444
25.7,straight,5.299507850456152,2.174008798227968e-05,5.295683125229761,0.06964698371417784,0.06973021635607102,0.0004826898552858796,-0.015600023520639932,0.009562050581147008,5.299080341289489,0.035077939374804766,0.0350588059198398
25.72,straight,5.308508675602653,2.177387246402615e-05,5.319447120305477,-0.009998769966684034,0.01483444880502918,0.00044105101352398936,-0.015431061957269291,0.009616755644888916,5.308036470085747,0.03562506070235773,0.035606418117270354
25.74,straight,5.317509492234748,2.180765415251622e-05,5.3301012732979425,-0.01994645535859433,0.02360687353483405,0.0006167188168427797,-0.01639968220112448,0.009663263368664927,5.317209225185333,0.03499149093827771,0.0349709723812906
25.76,straight,5.326510300440447,2.1841430990803098e-05,5.339117773979637,-0.021165895760760937,0.024654991306997432,0.0007902793741022156,-0.0173734415568714,0.009709225166385877,5.3263813889325515,0.0343487804103677,0.03432718103588952
25.78,straight,5.335511100301076,2.1875206756545275e-05,5.333393421055079,0.060191524539759664,0.06020690380882819,0.0009617471643169318,-0.018351731675894038,0.009754523364617075,5.335552117225756,0.03370015985408922,0.03367830962466605
25.8,straight,5.34451189189862,2.1908984812178947e-05,5.340749506127246,0.07001702555954611,0.07009616174230392,0.0009143213459633047,-0.018127894633698963,0.009800786165306288,5.3445020784663875,0.0342589909827022,0.03423708340431026
25.82,straight,5.353512675328673,2.1942762448112842e-05,5.360590911503047,-0.01468332259821191,0.016320118157281658,0.0008674178568819313,-0.017897025059893157,0.009846396515458926,5.353452096136261,0.034822343493972834,0.03480045345844303
25.84,straight,5.36251345067609,2.1976537168958973e-05,5.37081150367578,-0.025286815629314487,0.026634425927958654,0.000981168794856162,-0.018952644862302494,0.009897773132365412,5.362563186651528,0.034129032296112666,0.034107092022201885
25.86,straight,5.371514218023677,2.2010306851913668e-05,5.379829095874739,-0.026607740095721186,0.027897684494979702,0.0010936456437114367,-0.020012881027240664,0.009948389977439511,5.37167230448517,0.03342927021478519,0.0334076339462332
25.88,straight,5.380514977449764,2.2044075263363603e-05,5.377804306398726,0.060582337554760245,0.06062092777143653,0.0012048810968205998,-0.021078229213342403,0.009998339855822385,5.380780162348939,0.03272290598162705,0.03270193713604468
25.9,straight,5.389515729031459,2.2077846184533097e-05,5.385566157221942,0.0711002223758261,0.07118779212235159,0.0011528796460217759,-0.020881452158475138,0.010054211704781133,5.38972464078178,0.03331224982432333,0.03329082748225823
25.92,straight,5.398516472858972,2.21116168861084e-05,5.409250834498334,0.008186251252692671,0.013486278055769893,0.0011013685341643453,-0.02067552416911915,0.010109068982170035,5.398670947273236,0.03390550928981113,0.03388374979553241
25.94,straight,5.407517209012553,2.2145384282446646e-05,5.419894345783321,0.0005472717580990259,0.012388271564297124,0.0012675364959200603,-0.021461278175735767,0.010174325421040667,5.407834389256711,0.03356352933093164,0.033542883602395004
25.96,straight,5.41651793757039,2.2179145804699425e-05,5.428906836871081,-0.00016753944084071343,0.012390351852340128,0.001431685943441378,-0.022248533673810845,0.010238848936570797,5.416994508075648,0.03321749124793553,0.03319873288251158
25.98,straight,5.425518658606947,2.2212906053357738e-05,5.423086205968483,0.06456057385040619,0.06458418428084339,0.0015938246304790767,-0.02303554674538447,0.01030231720077775,5.426152505619124,0.03286712300097823,0.032851025572705396
26.0,straight,5.4345193721987215,2.224666727062941e-05,5.430426873011212,0.07260473236172686,0.07269777011150827,0.001536147383982902,-0.02288936912067784,0.010370302688363793,5.435090398158361,0.033475153656954464,0.033457780211888236
26.02,straight,5.44349822021114,2.2280345593946872e-05,5.45254681025196,-0.0017735760367435396,0.00922507896295765,0.0014790599174626892,-0.022734060181996342,0.010437298498409693,5.444002944582371,0.03408865172028916,0.034070110145544986
26.04,straight,5.452400922666428,2.2313735479039966e-05,5.4548897313833855,-0.011052170647052079,0.011350699236986735,0.001617296572459943,-0.02374613231612718,0.010515813099780027,5.4530478170616465,0.03359804093375522,0.033581958389165285
26.06,straight,5.4612495181333145,2.234691631344366e-05,5.470846290341385,-0.011913314985100305,0.015315288500006984,0.0016355572669686583,-0.02476161699028433,0.01059330524484371,5.461911073653423,0.03309958255295236,0.033083850638459866
26.08,straight,5.47004574729236,2.2379900806491185e-05,5.467317902724571,0.06493745615422591,0.06497236536384739,0.001771276252309773,-0.025774835291641596,0.01066944587739205,5.462042371222744,0.032502112915177114,0.03345126432881868
26.1,straight,5.47874151718824,2.2412510142175453e-05,5.474121709121587,0.07437184613417186,0.07449282453221057,0.0017122844248842522,-0.02573156296960368,0.010760528680911267,5.47948781850062,0.03323454948009201,0.03322052088332705
26.12,straight,5.487325674362751,2.244470048545077e-05,5.506222463614747,-0.018998225935747442,0.026811836108077417,0.001647527348897006,-0.02567796410931078,0.010850414604085543,5.488006852143914,0.033873238042778794,0.0338576463014221
26.14,straight,5.495784461743881,2.2476418115407524e-05,5.5173140236836185,-0.030653571322699188,0.03747721897785015,0.0019315672756032094,-0.027068888631292715,0.010951196908478318,5.496749729199372,0.03312900005434704,0.03312059251488406
26.16,straight,5.504148011928791,2.250777163991296e-05,5.525663613587738,-0.03208393068206231,0.03864899099495141,0.002211991865446829,-0.02846224951825978,0.011050657929429945,5.505388672153224,0.03237118965526442,0.03237246449377041
26.18,straight,5.5124308538871105,2.2538820636855355e-05,5.510828352236713,0.06464216141792284,0.06463948975785004,0.002488480640444436,-0.029858190584730968,0.011148814730352065,5.513945850311982,0.031608655664608104,0.03162242861401348
26.2,straight,5.5205822611251705,2.256938118173223e-05,5.516378142224703,0.07634959148349026,0.07644271658395954,0.0024226902658588674,-0.029897335908281204,0.011261136877543206,5.522045654261853,0.03227904425019419,0.032289652993609606
26.22,straight,5.528554075955938,2.259926938521285e-05,5.544141284676525,-0.010481005852931253,0.018795924990930454,0.0023570237454534843,-0.029925460573313526,0.011372203608536177,5.529954563659229,0.03295554832414151,0.03296271377253763
26.24,straight,5.536356229362923,2.262851803438637e-05,5.554125579920161,-0.021208967088820953,0.027686286700080373,0.002584648033228109,-0.03129481533080592,0.011492679307838915,5.537987990682918,0.03234296343002327,0.03236150017889406
26.26,straight,5.544041274473074,2.2657319326523442e-05,5.561762982657415,-0.02240841057491321,0.028586915675653798,0.002808873838049756,-0.03266422451499535,0.011611619018118042,5.545897724803232,0.03172233204173058,0.03175398849490512
26.28,straight,5.551649730483163,2.26858332076719e-05,5.569326327084678,-0.023620330666509905,0.029520404750250244,0.0030293615121985713,-0.034033106160670075,0.011728912934688435,5.553725743374513,0.031092960385630013,0.03113955346963014
26.3,straight,5.559128486109728,2.271386494784444e-05,5.558383676775034,0.06729819120867199,0.06727960012344743,0.003246229840208014,-0.035400163689309386,0.011844324900331125,5.56142587999762,0.03045552329293,0.03051940216249338
26.32,straight,5.5664395415065115,2.2741268159057345e-05,5.570398066991879,-0.006620739170485774,0.007733418154797888,0.003189972078544513,-0.035456394270538726,0.011966312339817252,5.568685347624794,0.0311651278131531,0.031223258715879446
26.34,straight,5.573594491924936,2.2768085978217455e-05,5.578271613077923,-0.016942022167964896,0.0175977149266601,0.0032336119300626666,-0.036749376867356964,0.012086460950984949,5.575888904897456,0.03062859968343923,0.03069171319201012
26.36,straight,5.580605863505738,2.2794363553374836e-05,5.585232740220121,-0.018048004333300206,0.018653732968827007,0.0032760767382487787,-0.03804283220373022,0.012205216862967282,5.582946962865453,0.030083107863126506,0.030151338177677532
26.38,straight,5.587520333658446,2.2820274411222263e-05,5.583314329289961,0.0686291733632028,0.06873515953929006,0.0033171589486010395,-0.039336519657016414,0.012322532019788899,5.589905116008874,0.029528634873749293,0.029602031721309693
26.4,straight,5.594337366954619,2.2845821723644975e-05,5.589083557238816,0.07926447284769346,0.07941560281363343,0.0032283618585634034,-0.03937081073944951,0.012444207163851868,5.596632473336063,0.030258800016322578,0.03032293586313883
26.42,straight,5.6010443102632905,2.2870956495923152e-05,5.613317765555997,0.015722269396537713,0.019927589322375247,0.0031396512307671856,-0.039390895761041086,0.012564075123331445,5.603250179786453,0.030992739202009265,0.031048326838940522
26.44,straight,5.607644676674383,2.2895688644141403e-05,5.621827634491925,0.008157572219231113,0.016350206564795237,0.003309582824745369,-0.04032640364787176,0.01267825713581839,5.610020524609243,0.030781153126154877,0.030849879319079395
26.46,straight,5.6141709058291696,2.2920136458076258e-05,5.609401764178744,0.07192864452122125,0.07206370731081871,0.003476595403412273,-0.041258505376443474,0.012790905602545042,5.616708907089976,0.03056428715361294,0.03064664010420079
26.48,straight,5.620635473302372,2.294434949200653e-05,5.613700358158041,0.08000717531262139,0.08028432614669163,0.003363799371380569,-0.04129978615368449,0.012912571814364008,5.6230553772754,0.03128985711276389,0.03136041723231268
26.5,straight,5.626994022966443,2.296816830379009e-05,5.61999549610499,0.08110702803925,0.08138552784976985,0.003251584480257407,-0.04132838840457421,0.013032714856144248,5.629299254458424,0.03201924372495927,0.03207921042870365
26.52,straight,5.6332098426834705,2.299144887475236e-05,5.643075325977519,-0.0034981803636835486,0.010475037544501258,0.0031399715360176553,-0.04134499319220232,0.013151463425352032,5.635412197321698,0.032752875015633655,0.032803896784469336
26.54,straight,5.63934388671008,2.3014416371138224e-05,5.63324120639538,0.06977227350698509,0.0700157257386726,0.003276699913789095,-0.04255575516472179,0.013259023744897751,5.641676310830653,0.03222930578533308,0.03229063960377225
26.56,straight,5.645413819765125,2.3037139506139005e-05,5.637269466318764,0.07993665670124432,0.08032756117620822,0.003150858960590147,-0.04261811998296552,0.013379833675091516,5.647613500548105,0.03292927942547409,0.032979681273927405
26.58,straight,5.651417600601661,2.305961589139309e-05,5.643201530186305,0.08102680489837569,0.08141935005181315,0.00302578653237508,-0.04266651246662038,0.013498942388326782,5.647479389727707,0.033553191086482456,0.033760616423917006
26.6,straight,5.657312604883643,2.3081686915038432e-05,5.6520454344402244,0.0808995699992211,0.08104782197080067,0.0029014275477744944,-0.04270158672868757,0.013616473426942199,5.659272614034462,0.034342350800210274,0.03437519262989046
26.62,straight,5.6630987116011795,2.310334162753088e-05,5.6799106875400005,0.005744066810328029,0.017758714986667867,0.002822213544215082,-0.0427588087441796,0.013735523885153892,5.664958548288682,0.03503682536397476,0.03506308204311745
26.64,straight,5.6688203112523325,2.312475053355497e-05,5.688050577586213,-0.003404578659182956,0.019533363610422124,0.0030643548079955377,-0.043921810697781304,0.013852853818187457,5.670918716432637,0.034618163119061865,0.03465862063066957
26.66,straight,5.674471463653177,2.314589258138663e-05,5.693673698160021,-0.004303643005068445,0.0196836712078987,0.0033032197711072133,-0.04508303054608385,0.013968649279552884,5.6768060796383395,0.03419422307461099,0.03425073645308085
26.68,straight,5.6800402742691745,2.3166726593244323e-05,5.676910191634042,0.072515749144273,0.07256012626013579,0.0035384470059474107,-0.04624306399920186,0.014083008732199653,5.682603738910902,0.03376320435121694,0.03383727958746696
26.7,straight,5.6854604978492915,2.318700817459955e-05,5.679795049171682,0.08201597424344981,0.0821882866795977,0.0034421760764653973,-0.04626832954640764,0.014197745831227244,5.687936383366103,0.03446962370648454,0.034535300929672386
26.72,straight,5.6907153897657,2.320667113407163e-05,5.709208213223523,-0.0038025905647926937,0.01888441801943161,0.0033461374672917902,-0.0462811203760461,0.014311004635872947,5.693095212428505,0.035178194283580905,0.03523544678214951
26.74,straight,5.695821146094559,2.3225773335399555e-05,5.716969761911373,-0.01439912754248807,0.025598207478915926,0.0036063372062689982,-0.047535418194088186,0.014418467034312103,5.698460437166262,0.03461048430082121,0.034687812121958796
26.76,straight,5.7008144724902365,2.3244446799882025e-05,5.696594386542564,0.07195867560049865,0.07205911032391585,0.0038625554624659797,-0.04878962246103666,0.01452442653342688,5.7037077668720935,0.03403096882379957,0.03413057968570214
26.78,straight,5.705675407103357,2.3262622656253938e-05,5.698554253696344,0.08252595405368557,0.08280944945602435,0.0037432481631986896,-0.048810282547441124,0.014638494380440167,5.708448700410302,0.03473364504542135,0.03482099659258689
26.8,straight,5.71040989364603,2.3280329090991414e-05,5.70318551292,0.08358960534073824,0.08387802067780865,0.0036242087782165336,-0.04881858327245225,0.0147511397873278,5.713062565540864,0.03543772330309873,0.035513651450405456
26.82,straight,5.715031552261976,2.329761243947163e-05,5.718322615447651,0.01984043502087652,0.020088554750329262,0.0035052886868651646,-0.048814967448050264,0.014862439549864635,5.717564293531902,0.03614627310933084,0.036211657475036955
26.84,straight,5.719530343849428,2.3314429271301788e-05,5.72394575102637,0.012229730364457066,0.012980462646644991,0.003542037155320845,-0.049721739920774236,0.014966871416096676,5.72210148076647,0.035904275041451994,0.03597296317373699
26.86,straight,5.72385229339605,2.333058093004989e-05,5.717287169411934,0.07549687566773598,0.07575854315453101,0.003577471726858364,-0.050624192557411775,0.01506970018868047,5.7264639545183345,0.035656028344320904,0.035728279047762906
26.88,straight,5.727988041182556,2.3346034946435468e-05,5.720104249834261,0.08347429528082366,0.0838225214131705,0.003451840895442334,-0.050632108609825414,0.015179558785170869,5.730479435873814,0.036340078488054074,0.036402089274906076
26.9,straight,5.732045272853881,2.3361197801750533e-05,5.72403323641106,0.08452549783933824,0.08488111583235695,0.0033262403623670776,-0.05062791686773058,0.0152880611078595,5.73441160088785,0.03702825134886795,0.03708047199614407
26.92,straight,5.736089980157075,2.337631228133974e-05,5.727835140244698,-0.020795768113687472,0.022395962953361034,0.0032004473963444546,-0.05061052020411257,0.015395023058027571,5.738318623621574,0.03772189535182108,0.037764337535118965
26.94,straight,5.74002725706535,2.3391019491685782e-05,5.731744777464772,-0.033976841184105475,0.03499450325740487,0.0030720569736576863,-0.05210545218925665,0.01549347532124035,5.742117255979578,0.036852707186266466,0.03688857038126762
26.96,straight,5.743751385795903,2.3404927527459018e-05,5.7353702011491405,0.07145774352305495,0.07192432819751325,0.0029453305650070996,-0.053602007879450644,0.015590388477425093,5.745727187796869,0.03597210003755782,0.036002950902126636
26.98,straight,5.74727734298871,2.3418094632932955e-05,5.738760585850935,0.08415234587331535,0.08455892407862461,0.0028203680833178623,-0.05360492623505333,0.01569978762532449,5.749137109004275,0.036653049486458804,0.03667681318672176
27.0,straight,5.750711347105138,2.343092299148737e-05,5.742046892502713,0.085226591362217,0.08564257891020036,0.002694993778091027,-0.05359461410738482,0.015807710382514835,5.752442430799409,0.037337670350280835,0.03735437209743519
27.02,straight,5.7541755973825985,2.3443866870832643e-05,5.756064212713179,0.004771162277849243,0.005109569255509372,0.0025692636012995024,-0.053571911548691564,0.01591431328540613,5.755749581792959,0.03802834333277916,0.03803747902185235
27.04,straight,5.757566274316304,2.3456529146742127e-05,5.760660134350979,-0.00506135555793172,0.005952082314204001,0.0026004029256388164,-0.05470869340008859,0.01601472152688452,5.759168626139626,0.037523160885485296,0.03753392276565962
27.06,straight,5.760767576514553,2.3468478296873576e-05,5.763821985735659,-0.0060529604287318985,0.00680091199414865,0.0026314711391678576,-0.05584480714134015,0.016113865143408335,5.762414391072092,0.0370085266822234,0.037021703479644945
27.08,straight,5.763787983766278,2.347975118260492e-05,5.756905285374046,0.07524055152861284,0.07553131419437586,0.0026612030862243636,-0.056980773881911154,0.016211828864359294,5.762434999123075,0.03643680926190463,0.03643845679362895
27.1,straight,5.76678924814307,2.3490956324071027e-05,5.7585193989908685,0.08525084738789067,0.08562763975092073,0.0025452957845486634,-0.05695563115458159,0.01631731216046859,5.768314571861693,0.037168588345331634,0.03717640209172281
27.12,straight,5.7698659839213065,2.350244403581592e-05,5.772440039233668,-0.017266383400068048,0.017480443737309462,0.002427358338428616,-0.05691753309830242,0.016421394541312046,5.771272383098905,0.0378590235807518,0.03786165102493065
27.14,straight,5.772976814451738,2.351405767807559e-05,5.776726476501354,-0.030067853961645605,0.030324089347591406,0.0024704816097866258,-0.05837633785576966,0.01652151687223812,5.774427847728672,0.037029334124075185,0.03703425733503144
27.16,straight,5.775984100686202,2.3525280347846726e-05,5.779732627012041,-0.03163129924226541,0.03187599983016915,0.0025124252421161656,-0.059837721944226915,0.016620369977584343,5.777481555564601,0.036189983521414906,0.036197445667003766
27.18,straight,5.778807816205216,2.3535814619711098e-05,5.782560182584754,-0.033213140959880844,0.03344782409154458,0.0025536861397802467,-0.06130225293105103,0.016718053471103125,5.780355936407305,0.035337027950745864,0.035347410131555033
27.2,straight,5.781576889260833,2.3546149593558503e-05,5.785288248041155,-0.034806054227431917,0.03502677899007509,0.002594200068540973,-0.06276914896065103,0.016814424336240863,5.783139606456722,0.03447523318438836,0.0344871109920471
27.22,straight,5.784407091282361,2.355671727656088e-05,5.788071098008733,-0.020894815023006306,0.021236836430023286,0.0026338415898563114,-0.06423844613146845,0.016909487040879474,5.785996292932217,0.0336037559439173,0.03361778312121114
27.24,straight,5.78730523601719,2.3567539127041038e-05,5.779694829738825,0.07369121804309454,0.07405971249266684,0.00267277121438752,-0.06549912401388568,0.017006231655967916,5.7889226457281024,0.0329515934152553,0.0329677251607072
27.26,straight,5.790251890703672,2.3578542624578236e-05,5.781340942314036,0.08510025649849472,0.0855420722990132,0.002545581167694753,-0.0653843244015921,0.01710329521524555,5.791730377852541,0.03367882109414269,0.0336877021396664
27.28,straight,5.7932296285410985,2.3589660530233287e-05,5.784286336877318,0.08630089483546335,0.08673958642991093,0.002419386736505792,-0.06525566542906663,0.017198979198357247,5.794572871291279,0.03441254544339345,0.03441517951313974
27.3,straight,5.796200306336061,2.360075045972348e-05,5.787237419267677,0.0875111117439574,0.0879454258301021,0.002294474202733644,-0.06511423084608091,0.017293478081480483,5.797417519079423,0.03515259900087263,0.03515008001328185
27.32,straight,5.799016485585327,2.3611257904663257e-05,5.804940644506663,-0.0015966833385598336,0.0061417435231851236,0.0021708655215870554,-0.06495996861066951,0.017386791674601092,5.800109209765177,0.035896533459010706,0.03588956106418461
27.34,straight,5.801653391538167,2.362109399472923e-05,5.809207367174139,-0.012463646823094324,0.014594327937319202,0.00226696569050412,-0.06608306047305773,0.01747218885521935,5.802848114258029,0.03531479848900567,0.03531139425601154
27.36,straight,5.804133567607735,2.3630344107360515e-05,5.811625633854508,-0.013532682926739098,0.015488856837848189,0.0023612559065919808,-0.06720693642247386,0.017556594876885108,5.805425578322096,0.034724609845663466,0.034725023686866495
27.38,straight,5.806491872546459,2.363913951281599e-05,5.799825393020612,0.07571646502947357,0.07598582657625341,0.0024532628819930384,-0.06833006895259874,0.01763974164846059,5.807876173879092,0.03412563701027963,0.034130082756379486
27.4,straight,5.8088828386253795,2.364806121054542e-05,5.80054182350475,0.08673370080284196,0.08711030811390277,0.0023370786098161076,-0.06818208487120941,0.017731783776524485,5.810139717465189,0.0348509162886773,0.03484994055383562
27.42,straight,5.811425192579179,2.3657549844968585e-05,5.81479413901857,-0.013754488385711451,0.014184044047202282,0.0022210139054012847,-0.06802234336245935,0.017822867661839735,5.812536172358426,0.035585030809800605,0.03557872319524385
27.44,straight,5.81407342483574,2.3667433243684372e-05,5.818791752304656,-0.02616331568422839,0.026608658344581943,0.002278983154411291,-0.06933391701887902,0.017910637263917107,5.815216582873814,0.03482969216896666,0.03482479243590364
27.46,straight,5.81664380420419,2.367702056729513e-05,5.821428533127423,-0.027538066751471156,0.027973976310569804,0.002337076177432371,-0.07064634020352477,0.01799712009583394,5.817843148330325,0.03406689200264368,0.034064334906889975
27.48,straight,5.819047014140466,2.3685982380685928e-05,5.823820602115929,-0.028930742067227302,0.02934529001116554,0.0023951799153111393,-0.07196058788567593,0.018082482586011098,5.820321931215475,0.033292632935928455,0.03329336638049877
27.5,straight,5.8214301062376705,2.3694873812740058e-05,5.826133501329771,-0.03033438407557618,0.03072026827502855,0.0024519149254782074,-0.07327811461050582,0.01816696204376329,5.82275622627324,0.03250986840884375,0.032513229081358376
27.52,straight,5.8239244780885855,2.3704185255285378e-05,5.834901848556252,-0.005711217231168613,0.012385151837460867,0.0025068928359029876,-0.07459764438581978,0.01825033589436434,5.825278188702659,0.03172145493081356,0.03172664392516478
27.54,straight,5.826528894237811,2.3713907956436986e-05,5.8382563294721335,-0.00365212949840734,0.012290018792635958,0.0026545124373088293,-0.07556243958662304,0.018337133255965827,5.828004947722866,0.03131074425600048,0.03132182947865872
27.56,straight,5.829181557395316,2.3723811241194758e-05,5.82262991683157,0.07727644179859831,0.07753003566689914,0.002801168592073085,-0.07652608031729084,0.018422877462704226,5.830788305175313,0.03089485719864026,0.030912918255174646
27.58,straight,5.831839605117921,2.373373179512716e-05,5.823225857393437,0.08746191037879268,0.08786143286569253,0.002677036380837273,-0.07629219690631954,0.018508600352360356,5.830654943117684,0.031628332112539605,0.03162679343314716
27.6,straight,5.834526061756549,2.374375610211174e-05,5.825737174253165,0.0887858237081538,0.08919613994429103,0.002554016505696062,-0.07604485881749774,0.01859318766922869,5.835863043719059,0.03247053412030837,0.03247432409930693
27.62,straight,5.8372089303804415,2.375376609813289e-05,5.841539037457199,-0.0020647067190119922,0.004807441574689484,0.002430257315167945,-0.07578423912012204,0.018676667229307296,5.838419331309426,0.03326775281751545,0.03326602686434799
27.64,straight,5.839717416958948,2.376312054872737e-05,5.845523473964099,-0.013076242101003718,0.01432900676082504,0.0025007750262255398,-0.0768424924249591,0.01875485892705063,5.841026877399317,0.03271028634051129,0.03271274196477642
27.66,straight,5.842002783457673,2.3771640347479966e-05,5.847772957567655,-0.014086943435783024,0.015244906992804149,0.0025700664738481853,-0.07790075061524272,0.01883200935294633,5.843374532541185,0.03214397168495707,0.032149478167675674
27.68,straight,5.844114123683141,2.3779510784614628e-05,5.84983043636898,-0.015110983190502069,0.016178296348705507,0.0026379326276030524,-0.07895933917351784,0.01890817736531133,5.8455513166311395,0.0315683886965747,0.031577331936913346
27.7,straight,5.846201169473318,2.3787295257779785e-05,5.851832970629312,-0.01614175886543097,0.01711847151278454,0.0027040788619404283,-0.08001809989202988,0.018983328565017468,5.847681778158788,0.030987644663842347,0.030999236526429774
27.72,straight,5.848382254506561,2.3795433207039294e-05,5.855630034814605,-0.001706384912793946,0.007451432306836339,0.002768408185343554,-0.08107700889983742,0.01905745714646166,5.849918842596666,0.03040444717609612,0.03041948558541651
27.74,straight,5.8506469838635695,2.3803883783922824e-05,5.843328930486654,0.07784636768858982,0.07816588349389059,0.0028562185356300032,-0.08192655981439864,0.019133664847689108,5.852260703960223,0.030042086838960286,0.030061626771140885
27.76,straight,5.852973525779447,2.3812565490621745e-05,5.843971617986066,0.08774405427832066,0.08818092282391848,0.0027269392025560703,-0.08166049309518311,0.019216023552348405,5.85444591982755,0.030836183926602565,0.03084753107021632
27.78,straight,5.855345714480663,2.3821415772814517e-05,5.846313538284797,0.08912555063745327,0.08955835168830899,0.0025987751128962394,-0.08138162776240136,0.01929747691171417,5.856676853892362,0.031637067178507824,0.03164125850513002
27.8,straight,5.8577383454980065,2.383033878971416e-05,5.848682743347467,0.09051961967308894,0.09094774223446515,0.0024719969221618284,-0.08108902646235305,0.01937786643622518,5.85893475436024,0.032445809524988024,0.032444046118138635
27.82,straight,5.860031426150599,2.3838885136689212e-05,5.872713475323816,-0.02452040746075447,0.027627059197817175,0.0023465672835709783,-0.08078228051883699,0.019457134559514238,5.861102543077251,0.0332622581991801,0.033255673350072706
27.84,straight,5.862139840030451,2.3846740535961008e-05,5.877243080300974,-0.03869526619487148,0.041560529029043496,0.0025415950214982357,-0.08213518835614393,0.01952848549593926,5.863413927496864,0.03236905119167445,0.0323702880719035
27.86,straight,5.864092545858043,2.3854013846356345e-05,5.879155133570012,-0.04023958576504142,0.042988674455127,0.0027338957170404614,-0.08349076627611134,0.01959882825763147,5.865563305179418,0.03146377201317113,0.031474300258872746
27.88,straight,5.8659170192628665,2.386081092757851e-05,5.880927206073415,-0.04179698675652796,0.04443297198419117,0.002922932506048393,-0.08485135437685275,0.019668555815908133,5.867577880032286,0.030548046126290935,0.03056933672263827
27.9,straight,5.867648395643556,2.3867264915401526e-05,5.882611016945936,-0.04336733561594378,0.045898545986624836,0.0031086080721369072,-0.0862135429294992,0.01973708296143733,5.869493888900652,0.029622366479724018,0.029655977494107536
27.92,straight,5.869287748100504,2.3873383681321564e-05,5.864616497108187,-0.021585709614013238,0.0221087010737282,0.0032911435598446206,-0.08758015180380939,0.019804885354898015,5.871311746237037,0.028686355947332237,0.028733855904982217
27.94,straight,5.87078933713623,2.3878990765322012e-05,5.861319386162105,0.07663872787803361,0.07719789531762698,0.003182513565650308,-0.08861312120985802,0.019872945466067563,5.872709938265296,0.02808307811990342,0.028124853145671588
27.96,straight,5.872172261833697,2.388415610563899e-05,5.8623010434040586,0.0886095887958925,0.08913398913889799,0.0030387698990445946,-0.08830802228985318,0.019954546527142018,5.873948664191659,0.02889550474295927,0.02892621787667038
27.98,straight,5.873473563286879,2.388901567897597e-05,5.863490414035174,0.09009390623810748,0.09062158281243156,0.002895192536969978,-0.08798761496997155,0.020035016703091556,5.875109344056585,0.029715295895853644,0.029736432557565202
28.0,straight,5.874760572711466,2.389381879216845e-05,5.86466696507462,0.09159027011801246,0.09212101922849643,0.0027518264414535735,-0.0876501041248538,0.02011405775939955,5.876230567895113,0.03054342176347353,0.030554909127767524
28.02,straight,5.875975653073056,2.3898348948615487e-05,5.87257660777018,-0.010030688390279237,0.010613586739064899,0.002609139527945101,-0.08729878599222267,0.02019224074006958,5.877301142975589,0.03137943731060909,0.031383542614847125
28.04,straight,5.877123768411252,2.3902623297739803e-05,5.874440415200339,-0.022306508445711998,0.022491056955276038,0.0025663547677777787,-0.08842942112008105,0.020265840760620882,5.878403076358268,0.03070548699898752,0.030708243984732646
28.06,straight,5.878220119469162,2.3906702536494516e-05,5.875512666941278,-0.02338959136613783,0.02356951825987465,0.002523684635445181,-0.08956135792699786,0.020338743189579876,5.879451341682128,0.030024885402497682,0.030026232382588825
