stamp_sec,estimate_x_m,estimate_y_m,estimate_yaw_rad,truth_x_m,truth_y_m,truth_yaw_rad,xy_error_m,yaw_error_rad,sync_error_sec
264.7,0.37206239688413834,-0.08844533990891755,-2.0430018924736904,-5.226553687089739,-3.901891630999526,1.9358783466066884,6.773985139544057,2.304305068099208,0.014999999999986358
264.9,0.3506083451164759,-0.008718032631465807,-2.248490225556986,-5.219109860440092,-3.897323758181238,1.814241558302142,6.792865034584946,2.2204535233204585,0.014999999999986358
265.1,0.3040417391865765,0.046461198747462996,-2.385341709655207,-5.20935041396022,-3.8785043579580893,1.7058456566673779,6.767780112836527,2.191997940857002,0.010000000000047748
265.3,0.28676245484235086,-0.3400518251949334,-2.681393425181052,-5.197361955958513,-3.844058146236758,1.6111980073207077,6.5079705631666,1.990593874677827,0.014999999999986358
265.5,0.22723668794493918,-0.3708198350798494,-2.8173731119283167,-5.183389786948132,-3.792459445599811,1.5311048778740615,6.401757295859708,1.9347073173772087,0.014999999999986358
265.8,0.1693451155572762,-0.33759063790313915,-2.929923236959888,-5.157358461451565,-3.6759669926590552,1.4384665881146823,6.286376355525668,1.9147954821050155,0.009999999999990905
266.1,0.0938211479619667,-0.3316435802961875,-2.9614751765810188,-5.130458526354326,-3.555832811665538,1.4055443607368086,6.139095561656655,1.916165769861759,0.009999999999990905
266.4,0.0189482156228475,-0.4117552875119945,-2.973707084869239,-5.112453078532818,-3.4394744789617664,1.4225221396470145,5.958050246845498,1.886956082663333,0.010000000000047748
266.7,-0.10025862462629562,-0.4686670906560137,-2.9159030987832923,-5.098136994747206,-3.323289635115778,1.4768379660336741,5.755663130679243,1.8904442423626195,0.0
267.0,-0.16360639977443595,-0.47244057612636675,-2.8048229001237472,-5.087701219325096,-3.2087744500879825,1.5429352094317834,5.6333145537698694,1.9354271976240558,0.009999999999990905
267.3,-0.247094787697245,-0.4564872766846848,-2.721412928788174,-5.080345118000729,-3.081823708191728,1.6080533568299606,5.500245461247786,1.953719021561452,0.009999999999990905
267.6,-0.3340138853525528,-0.4805257097043227,-2.6812993092359463,-5.078049036292606,-2.9702681217754123,1.6375354930732273,5.357675502661615,1.9643505048704129,0.010000000000047748
267.9,-0.3989102971252144,-0.5404904973253092,-2.7167070572767966,-5.085207035641348,-2.844587728620479,1.6364135620410425,5.222091647289333,1.9300646878617471,0.0049999999999954525
268.2,-0.48538888547839276,-0.5498133704010553,-2.736129003094321,-5.089614264409608,-2.732939357604171,1.6117548919719373,5.095579497564126,1.9353014121133285,0.009999999999990905
268.5,-0.5368058512772614,-0.29676005324119886,-2.6690153569453363,-5.090568666963398,-2.6053810349648154,1.5708858785021154,5.105534900358653,2.0432840717321348,0.0049999999999954525
268.8,-0.5965943183389122,-0.36240573573649343,-2.650859577731255,-5.087851040302832,-2.4937052541373586,1.5377426459066577,4.971300089485833,2.0945830835416737,0.014999999999986358
269.1,-0.6772708997282438,-0.40572491903968644,-2.704349093080062,-5.080714837712277,-2.3659646734596342,1.5162240793936475,4.820047552646831,2.062612134705877,0.009999999999990905
269.4,-0.7238890741389316,-0.45079782574796556,-2.706508084561981,-5.073099233949941,-2.244171135720235,1.514319581280637,4.704446496998792,2.0623576413369684,0.010000000000047748
269.7,-0.7840790538239042,-0.5011015336672658,-2.7134767182993165,-5.069679210848232,-2.1323637408257023,1.5264577867223659,4.585562680237874,2.0432508021579046,0.009999999999990905
270.0,-0.8987166097384952,-0.7167103017285865,-2.7923888243502217,-5.069837069928161,-2.004561587684066,1.5487121044419458,4.36541027031252,1.9420843783874189,0.009999999999990905
